YEAR,DYAD,XIJL,GNPIL,POPIL,POPJL,ALLIAL,DEMDL,DISTANCL,MIDL,CGNPJL,TAUL,STIN,BIALL,MULTIALL
1988,25,6.225261211,12.23925972,5.651435852,4.040944099,0.693147182,0,7.346010208,0,12.1594696,0.399248809,4488,0.693147182,0
1989,25,6.111761093,,5.659482002,4.045855045,0.693147182,0,7.346010208,0,12.11492252,0.399248809,4489,0.693147182,0
1990,25,6.309959888,,5.666427135,4.055777073,0.693147182,0,7.346010208,0,12.27282906,0.37663421,4490,0.693147182,0
1907,26,5.871873856,,,4.143292904,0,0,6.910750866,0,10.08710957,0.246283799,4507,0,0
1908,26,5.865625858,,,4.156692982,0,0,6.910750866,0,10.11042976,0.248283595,4508,0,0
1909,26,6.192056179,,5.06322813,4.170070171,0,0,6.910750866,0,10.14536953,0.4441109,4509,0,0
1910,26,6.166531086,10.45382023,5.08574295,4.183117867,0,0,6.910750866,0,10.13743019,0.4441109,4510,0,0
1911,26,6.39384222,,5.10533905,4.195095062,0,0,6.910750866,0,10.18642998,0.4441109,4511,0,0
1912,26,6.281087875,,5.129306793,4.206929207,0,0,6.910750866,0,10.2198,0.442820489,4512,0,0
1913,26,6.016084194,10.44511032,5.146913052,4.219213009,0,0,6.910750866,0,10.21259975,0.442820489,4513,0,0
1920,26,,,4.882043839,,0,0,6.910750866,0,,0.309609294,4520,0,0
1921,26,1.590590954,,,,0,0,6.910750866,0,,0.309823692,4521,0,0
1922,26,1.796746969,9.826691628,,4.141545773,0,0,6.910750866,0,,0.310030907,4522,0,0
1923,26,3.218875885,9.883562088,4.901564121,4.148043156,0,0,6.910750866,0,,0.310030907,4523,0,0
1924,26,3.627269983,9.970467567,4.931591988,4.154183865,0,0,6.910750866,0,,0.310030907,4524,0,0
1925,26,3.879086018,10.15783024,4.953005791,4.14962101,0,0,6.910750866,0,9.969902039,0.305169106,4525,0,0
1926,26,4.110054016,10.26422024,4.997211933,4.168679237,0.693147182,0,6.910750866,0,9.933625221,0.693474114,4526,0,0.693147182
1927,26,4.572440147,10.31161976,,4.174695015,0.693147182,0,6.910750866,0,10.15692043,0.666104794,4527,0,0.693147182
1928,26,4.679813862,9.207725525,5.016616821,4.1803689,0.693147182,0,6.910750866,0,10.21440983,0.666104794,4528,0,0.693147182
1929,26,4.786241055,9.322154999,5.045359135,4.185708046,0.693147182,0,6.910750866,0,10.15896988,0.666104794,4529,0,0.693147182
1930,26,4.76285696,9.514540672,5.053695202,4.190865993,0.693147182,0,6.910750866,0,10.60990047,0.666104794,4530,0,0.693147182
1931,26,4.394202232,9.970266342,5.094364166,4.195998192,0.693147182,0,6.910750866,0,10.4896698,0.666104794,4531,0,0.693147182
1932,26,4.262257099,10.68628979,5.08574295,4.20050478,0.693147182,0,6.910750866,0,10.4603796,0.581681073,4532,0,0.693147182
1933,26,4.15355587,11.18457985,5.116196156,4.19298315,0.693147182,0,6.910750866,0,10.62514973,0.622553527,4533,0,0.693147182
1934,26,4.25561285,11.40847015,5.085124016,4.210793018,0.693147182,0,6.910750866,0,10.70981979,0.65675348,4534,0,0.693147182
1935,26,4.346918106,12.29166031,5.084505081,4.217594147,0.693147182,0,6.910750866,0,10.8108902,0.63725853,4535,0,0.693147182
1936,26,2.095561028,11.07262039,5.094975948,4.224640846,0.693147182,0,6.910750866,0,10.89025021,0.59123522,4536,0,0.693147182
1937,26,1.918391943,11.13442993,5.10655117,4.231639862,0,0,6.910750866,0,10.95860004,0.426659286,4537,0,0
1938,26,1.652497053,11.01445007,5.125748158,4.242189884,0.693147182,0,6.910750866,0.693147182,11.08617973,0.494439602,4538,0,0.693147182
1939,26,1.504076958,11.21837997,5.144583225,4.252913952,0,0,6.910750866,0.693147182,,0.630163312,4539,0,0
1947,26,,13.69542027,,3.821660995,0,0,7.170887947,0,,0.282652795,4547,0,0
1948,26,,13.60723972,,3.844599962,0,0,7.170887947,0,,0.288819104,4548,0,0
1949,26,0.73716408,13.60632038,,3.86093998,0,0,7.170887947,0,,0.292101413,4549,0,0
1950,26,,13.50069046,5.190175056,3.888753891,0,0,7.170887947,0,10.02359009,0.290217608,4550,0,0
1951,26,,13.42098999,5.207297802,3.899343014,0,0,7.170887947,0,10.15252972,0.290217608,4551,0,0
1952,26,,13.43315029,5.224670887,3.905803919,0,0,7.170887947,0,10.26696968,0.290658087,4552,0,0
1953,26,1.078410029,13.39256954,5.241746902,3.914819002,0,0,7.170887947,0,10.33356953,0.182089597,4553,0,0
1954,26,2.369122028,13.4073,5.257494926,3.925729036,0,0,7.170887947,0,10.40005016,0.188439205,4554,0,0
1955,26,3.267666101,13.4998703,5.27504921,3.935544014,0,0,7.170887947,0,10.53423977,0.174782693,4555,0,0
1956,26,3.620600939,11.53466034,5.292801857,3.989168882,0,0,7.170887947,0,10.61658955,0.1812087,4556,0,0
1957,26,4.111201763,11.55375004,5.310245991,4.001132011,0,0,7.170887947,0,10.85439014,0.185189605,4557,0,0
1958,26,3.990278959,11.65155029,5.327391148,4.012591839,0,0,7.170887947,0,10.7070303,0.187096804,4558,0,0
1959,26,4.28192997,11.70792007,5.346155167,4.023207188,0,0,7.170887947,0,10.78361988,0.185189605,4559,0,0
1960,26,4.55345583,11.75457954,5.363167763,4.033000946,0,0,7.170887947,0,10.95926952,0.2129412,4560,0,0
1961,26,4.543400764,11.79738998,5.381278992,4.04620409,0,0,7.170887947,0.693147182,11.08028984,0.212558404,4561,0,0
1962,26,4.654341221,11.86021996,5.398162842,4.057681084,0,0,7.170887947,0,11.15594959,0.228827804,4562,0,0
1963,26,4.61798811,11.8738699,5.413876057,4.067143917,0,0,7.170887947,0,11.20536995,0.230665401,4563,0,0
1964,26,4.553561211,11.93237019,5.42802906,4.077029228,0,0,7.170887947,0,11.28724957,0.233290002,4564,0,0
1965,26,4.677118778,11.98099995,5.440684795,4.087991238,0,0,7.170887947,0,11.35157967,0.234957606,4565,0,0
1966,26,5.248634815,12.02684593,5.455749035,4.102643013,0,0,7.170887947,0,11.39686203,0.238864794,4566,0,0
1967,26,5.170783043,12.07932281,5.465948105,4.108739853,0,0,7.170887947,0,11.37910938,0.239604607,4567,0,0
1968,26,5.197531223,12.11898327,5.477717876,4.113656998,0,0,7.170887947,0,11.41561699,0.241747096,4568,0,0
1969,26,5.273046017,12.13638687,5.486454964,4.118061066,0,0,7.170887947,0,11.49916935,0.241747096,4569,0,0
1970,26,5.240457058,12.18250751,5.496347904,4.12244606,0,0,7.170887947,0,11.62935543,0.344774991,4570,0,0
1971,26,5.264627934,12.18981266,5.505737782,4.131801128,0,0,7.170887947,0,11.74022675,0.411118209,4571,0,0
1972,26,5.403419018,12.26940632,5.515442848,4.137883186,0,0,7.170887947,0,11.87940216,0.411118209,4572,0,0
1973,26,5.902050018,12.40082645,5.524257183,4.142658234,0,0,7.170887947,0,12.12407494,0.412380904,4573,0,0
1974,26,6.308022022,12.31546783,5.533784866,4.143768787,0,0,7.170887947,0,12.11191177,0.413603187,4574,0,0
1975,26,6.254111767,12.30124092,5.543221951,4.140432835,0,0,7.170887947,0,12.1172142,0.410906315,4575,0,0
1976,26,6.475883961,12.26249504,5.552184105,4.135325909,0,0,7.170887947,0,12.12826061,0.411458701,4576,0,0
1977,26,6.538469791,12.27349854,5.56068182,4.133564949,0,0,7.170887947,0,12.20745277,0.418651015,4577,0,0
1978,26,6.79091692,12.32318974,5.569489002,4.13212204,0,0,7.170887947,0,12.35624886,0.413066894,4578,0,0
1979,26,7.083038807,12.29261589,5.57746315,4.134205818,0,0,7.170887947,0,12.4153223,0.406553805,4579,0,0
1980,26,6.9602108,12.22201538,5.585373878,4.135807037,0,0,7.170887947,0,12.35539055,0.406553805,4580,0,0
1981,26,6.861583233,12.07021141,5.593595982,4.137722969,0,0,7.170887947,0,12.08365631,0.406553805,4581,0,0
1982,26,6.94259119,12.07585526,5.602118969,4.136765003,0,0,7.170887947,0,11.98375511,0.399248809,4582,0,0
1983,26,6.898367882,12.06864834,5.611300945,4.133244991,0,0,7.170887947,0,11.95366859,0.399248809,4583,0,0
1984,26,6.938916206,11.97844315,5.620762825,4.129229069,0,0,7.170887947,0.693147182,11.84368324,0.399248809,4584,0,0
1985,26,6.833637238,11.93181324,5.629417896,4.126649857,0,0,7.170887947,0,11.83285046,0.399248809,4585,0,0
1986,26,6.722959042,12.09778404,5.639066219,4.127295017,0,0,7.170887947,0,12.16557026,0.399248809,4586,0,0
1987,26,6.631845951,12.18955326,5.649325848,4.128584862,0,0,7.170887947,0,12.35071373,0.399248809,4587,0,0
1988,26,6.558588982,12.23925972,5.651435852,4.13388586,0,0,7.170887947,0,12.38266277,0.399248809,4588,0,0
1989,26,6.643912792,,5.659482002,4.142975807,0,0,7.170887947,0,12.33858871,0.399248809,4589,0,0
1990,26,7.08869791,,5.666427135,4.162469864,0,0,7.170887947,0,12.51727295,,4590,0,0
1907,27,,,,3.572627068,0,0,7.299120903,0,9.145785332,0.510334373,4607,0,0
1908,27,,,,3.580459118,0,0,7.299120903,0,9.14350605,0.512100995,4608,0,0
1909,27,4.459796906,,5.06322813,3.56133008,0.693147182,0,7.299120903,0,9.217765808,0.603076398,4609,0,0.693147182
1910,27,4.526775837,10.45382023,5.08574295,3.570940018,0.693147182,0,7.299120903,0,9.184242249,0.603076398,4610,0,0.693147182
1911,27,4.175771236,,5.10533905,3.574310064,0.693147182,0,7.299120903,0,9.274559975,0.603076398,4611,0,0.693147182
1912,27,4.138041973,,5.129306793,3.587677002,0.693147182,0,7.299120903,0,9.290717125,0.601655126,4612,0,0.693147182
1913,27,4.450502872,10.44511032,5.146913052,3.590162992,0.693147182,0,7.299120903,0,9.300369263,0.601655126,4613,0,0.693147182
1920,27,0.058313198,,4.882043839,3.620064974,0,0,7.299120903,0,8.909667015,0.309609294,4620,0,0
1921,27,0.0113859,,,3.669950962,0,0,7.299120903,0,8.782664299,0.309823692,4621,0,0
1922,27,1.011600971,9.826691628,,3.673003912,0,0,7.299120903,0,9.018116951,0.310030907,4622,0,0
1923,27,2.225703955,9.883562088,4.901564121,3.679838896,0,0,7.299120903,0,9.054245949,0.310030907,4623,0,0
1924,27,3.649358988,9.970467567,4.931591988,3.687128067,0,0,7.299120903,0,9.050902367,0.300861895,4624,0,0
1925,27,3.636006117,10.15783024,4.953005791,3.696352005,0,0,7.299120903,0,9.161883354,0.292280108,4625,0,0
1926,27,4.388257027,10.26422024,4.997211933,3.704507113,0,0,7.299120903,0,9.181241989,0.258920193,4626,0,0
1927,27,4.522439957,10.31161976,,3.713572025,0,0,7.299120903,0,9.330071449,0.246083796,4627,0,0
1928,27,4.162158966,9.207725525,5.016616821,3.723038912,0,0,7.299120903,0,9.372562408,0.364850312,4628,0,0
1929,27,4.401828766,9.322154999,5.045359135,3.730741024,0,0,7.299120903,0,9.363854408,0.364850312,4629,0,0
1930,27,4.901786804,9.514540672,5.053695202,3.740047932,0,0,7.299120903,0,9.794563293,0.364850312,4630,0,0
1931,27,4.706552982,9.970266342,5.094364166,3.741945982,0,0,7.299120903,0,9.730145454,0.392855287,4631,0,0
1932,27,4.4359231,10.68628979,5.08574295,3.755603075,0,0,7.299120903,0,9.763133049,0.335464686,4632,0,0
1933,27,4.297012806,11.18457985,5.116196156,3.763523102,0.693147182,0,7.299120903,0,9.765895844,0.574383497,4633,0,0.693147182
1934,27,4.108246803,11.40847015,5.085124016,3.771610975,0.693147182,0,7.299120903,0,9.705900192,0.556877911,4634,0,0.693147182
1935,27,4.202151775,12.29166031,5.084505081,3.779633999,0.693147182,0,7.299120903,0,9.74475193,0.537693024,4635,0,0.693147182
1936,27,2.52332592,11.07262039,5.094975948,3.78237009,0.693147182,0,7.299120903,0,9.598442078,0.519960225,4636,0,0.693147182
1937,27,1.615419984,11.13442993,5.10655117,3.793689966,0.693147182,0,7.299120903,0,9.503846169,0.449154794,4637,0,0.693147182
1938,27,,11.01445007,5.125748158,3.801762104,0,0,7.299120903,0,9.580597878,0.449154794,4638,0,0
1939,27,1.497388005,11.21837997,5.144583225,3.812423944,0.693147182,0,7.299120903,0,9.683844566,0.436903208,4639,0,0.693147182
1947,27,1.689496994,13.69542027,,3.850997925,0,0,7.299120903,0,9.551391602,0.282652795,4647,0,0
1948,27,1.364910007,13.60723972,,3.858200073,0,0,7.299120903,0,9.58733654,0.288819104,4648,0,0
1949,27,3.136797905,13.60632038,,3.859466076,0,0,7.299120903,0,9.599509239,0.204668507,4649,0,0
1950,27,2.818994999,13.50069046,5.190175056,3.866398096,0,0,7.299120903,0,9.602610588,0.196953893,4650,0,0
1951,27,2.83907795,13.42098999,5.207297802,3.873281956,0,0,7.299120903,0,9.688302994,0.183946595,4651,0,0
1952,27,3.422959089,13.43315029,5.224670887,3.878465891,0,0,7.299120903,0,9.805484772,0.186144993,4652,0,0
1953,27,2.102914095,13.39256954,5.241746902,3.883829117,0,0,7.299120903,0,9.894318581,0.182089597,4653,0,0
1954,27,3.543276072,13.4073,5.257494926,3.872658014,0,0,7.299120903,0,9.946905136,0.188439205,4654,0,0
1955,27,2.78809309,13.4998703,5.27504921,3.879292965,0,0,7.299120903,0,10.04654026,0.174782693,4655,0,0
1956,27,3.407510996,11.53466034,5.292801857,3.884856939,0,0,7.299120903,0,10.12390995,0.1812087,4656,0,0
1957,27,3.226447105,11.55375004,5.310245991,3.890391111,0,0,7.299120903,0,10.17035961,0.185189605,4657,0,0
1958,27,3.472276926,11.65155029,5.327391148,3.898329973,0,0,7.299120903,0,10.19569016,0.187096804,4658,0,0
1959,27,4.153242111,11.70792007,5.346155167,3.903990984,0,0,7.299120903,0,10.24475956,0.185189605,4659,0,0
1960,27,4.408424854,11.75457954,5.363167763,3.911422968,0,0,7.299120903,0,10.33854008,0.2129412,4660,0,0
1961,27,4.633465767,11.79738998,5.381278992,3.915218115,0,0,7.299120903,0,10.43328953,0.212558404,4661,0,0
1962,27,4.631908894,11.86021996,5.398162842,3.92316103,0,0,7.299120903,0,10.54656982,0.228827804,4662,0,0
1963,27,4.659090042,11.8738699,5.413876057,3.930648088,0,0,7.299120903,0,10.68402958,0.230665401,4663,0,0
1964,27,4.630057812,11.93237019,5.42802906,3.940416098,0,0,7.299120903,0,10.74514961,0.233290002,4664,0,0
1965,27,4.708899021,11.98099995,5.440684795,3.948162079,0,0,7.299120903,0,10.82505989,0.234957606,4665,0,0
1966,27,4.831108093,12.02684593,5.455749035,3.976499081,0,0,7.299120903,0,10.82427692,0.259929597,4666,0,0
1967,27,5.166793823,12.07932281,5.465948105,3.982853889,0,0,7.299120903,0,10.88820362,0.260462701,4667,0,0
1968,27,5.164256096,12.11898327,5.477717876,3.988799095,0,0,7.299120903,0,10.92741013,0.262008488,4668,0,0
1969,27,4.969958782,12.13638687,5.486454964,3.994891882,0,0,7.299120903,0,10.97248554,0.262008488,4669,0,0
1970,27,5.045632839,12.18250751,5.496347904,4.001132011,0,0,7.299120903,0,11.09936333,0.331112802,4670,0,0
1971,27,5.056112766,12.18981266,5.505737782,4.007514954,0,0,7.299120903,0,11.14787102,0.428918213,4671,0,0
1972,27,5.113032818,12.26940632,5.515442848,4.014760017,0,0,7.299120903,0,11.26399899,0.428918213,4672,0,0
1973,27,5.358407021,12.40082645,5.524257183,4.021773815,0,0,7.299120903,0,11.39189339,0.429860085,4673,0,0
1974,27,5.852499962,12.31546783,5.533784866,4.027135849,0,0,7.299120903,0,11.4087162,0.430772811,4674,0,0
1975,27,5.851695061,12.30124092,5.543221951,4.032468796,0,0,7.299120903,0,11.44056702,0.427760094,4675,0,0
1976,27,6.230873108,12.26249504,5.552184105,4.037774086,0,0,7.299120903,0,11.37114716,0.428172499,4676,0,0
1977,27,6.23228693,12.27349854,5.56068182,4.041821957,0,0,7.299120903,0,11.45965385,0.434552014,4677,0,0
1978,27,6.303032875,12.32318974,5.569489002,4.048474789,0,0,7.299120903,0,11.59337521,0.429374397,4678,0,0
1979,27,6.410011768,12.29261589,5.57746315,4.048126221,0,0,7.299120903,0,11.71034527,0.423137605,4679,0,0
1980,27,6.675088882,12.22201538,5.585373878,4.05056715,0,0,7.299120903,0,11.77138329,0.413109213,4680,0,0
1981,27,6.580524921,12.07021141,5.593595982,4.051959038,0,0,7.299120903,0,11.56177521,0.413109213,4681,0,0
1982,27,6.658659935,12.07585526,5.602118969,4.054216862,0,0,7.299120903,0.693147182,11.49647808,0.403407305,4682,0,0
1983,27,6.641701221,12.06864834,5.611300945,4.057681084,0,0,7.299120903,0,11.49878216,0.403407305,4683,0,0
1984,27,6.714813232,11.97844315,5.620762825,4.060442924,0,0,7.299120903,0,11.44649029,0.403407305,4684,0,0
1985,27,6.391256809,11.93181324,5.629417896,4.062853813,0,0,7.299120903,0,11.44514847,0.403407305,4685,0,0
1986,27,6.112980843,12.09778404,5.639066219,4.064743996,0,0,7.299120903,0,11.76714993,0.403407305,4686,0,0
1987,27,6.280917168,12.18955326,5.649325848,4.066287994,0,0,7.299120903,0,11.96102619,0.403407305,4687,0,0
1988,27,6.337060928,12.23925972,5.651435852,4.068000793,0,0,7.299120903,0,12.01764202,0.403407305,4688,0,0
1989,27,6.42850399,,5.659482002,4.069709778,0,0,7.299120903,0,12.00299644,0.403407305,4689,0,0
1990,27,6.518622875,,5.666427135,4.071757793,0,0,7.299120903,0,12.1795063,0.371156603,4690,0,0
1907,28,,,,3.879913092,0.693147182,0,8.447414398,0,8.388038635,0.804792881,4707,0,0.693147182
1908,28,,,,3.891207933,0.693147182,0,8.447414398,0,8.430002213,0.760393679,4708,0,0.693147182
1909,28,,,5.06322813,3.902981997,0.693147182,0,8.447414398,0,8.427695274,0.760872781,4709,0,0.693147182
1910,28,,10.45382023,5.08574295,3.915616989,0.693147182,0,8.447414398,0,8.424102783,0.80563879,4710,0,0.693147182
1911,28,,,5.10533905,3.928879976,0.693147182,0,8.447414398,0,8.553215027,0.80563879,4711,0,0.693147182
1912,28,,,5.129306793,3.943134069,0.693147182,0,8.447414398,0,8.588624954,0.805226624,4712,0,0.693147182
1913,28,,10.44511032,5.146913052,3.957187891,0.693147182,0,8.447414398,0,8.610847473,0.805226624,4713,0,0.693147182
1920,28,,,4.882043839,4.042348862,0,0,8.447414398,0,9.135100365,0.304198414,4720,0,0
1921,28,,,,4.054737091,0,0,8.447414398,0,9.148695946,0.304508507,4721,0,0
1922,28,0,9.826691628,,4.067143917,0,0,8.447414398,0,9.249128342,0.310030907,4722,0,0
1923,28,0,9.883562088,4.901564121,4.079568863,0,0,8.447414398,0,9.204681396,0.310030907,4723,0,0
1924,28,3.617651939,9.970467567,4.931591988,4.0923419,0,0,8.447414398,0,9.080224037,0.310030907,4724,0,0
1925,28,3.440737963,10.15783024,4.953005791,4.106603146,0,0,8.447414398,0,9.094249725,0.305169106,4725,0,0
1926,28,3.442018986,10.26422024,4.997211933,4.122931957,0,0,8.447414398,0,9.206435204,0.294980288,4726,0,0
1927,28,3.859255075,10.31161976,,4.137722969,0,0,8.447414398,0,9.250472069,0.29259491,4727,0,0
1928,28,3.78532505,9.207725525,5.016616821,4.152614117,0,0,8.447414398,0,9.253408432,0.29259491,4728,0,0
1929,28,3.876602888,9.322154999,5.045359135,4.166045189,0,0,8.447414398,0,9.234656334,0.29259491,4729,0,0
1930,28,3.71916604,9.514540672,5.053695202,4.181285858,0,0,8.447414398,0,9.692567825,0.29259491,4730,0,0
1931,28,4.020339012,9.970266342,5.094364166,4.19659996,0,0,8.447414398,0,9.676372528,0.29259491,4731,0,0
1932,28,3.47103405,10.68628979,5.08574295,4.211090088,0,0,8.447414398,0.693147182,9.219715118,0.281074911,4732,0,0
1933,28,3.425565004,11.18457985,5.116196156,4.225811005,0,0,8.447414398,0,9.079059601,0.278819501,4733,0,0
1934,28,2.951780081,11.40847015,5.085124016,4.23858881,0,0,8.447414398,0,9.008108139,0.279558212,4734,0,0
1935,28,3.372454882,12.29166031,5.084505081,4.252059937,0,0,8.447414398,0.693147182,9.013049126,0.277631402,4735,0,0
1936,28,2.136529922,11.07262039,5.094975948,4.264227867,0,0,8.447414398,0.693147182,9.072136879,0.395399094,4736,0,0
1937,28,1.355834961,11.13442993,5.10655117,4.271513939,0,0,8.447414398,0.693147182,9.303201675,0.357494295,4737,0,0
1938,28,0.908258617,11.01445007,5.125748158,4.276804924,0,0,8.447414398,0.693147182,9.441511154,0.357494295,4738,0,0
1939,28,0.027615201,11.21837997,5.144583225,4.28192997,0,0,8.447414398,0.693147182,9.567782402,0.453781992,4739,0,0
1947,28,1.165765047,13.69542027,,4.370713234,0,0,8.447414398,0,10.21883011,0.282652795,4747,0,0
1948,28,1.872848988,13.60723972,,4.394449234,0,0,8.447414398,0,9.169531822,0.288819104,4748,0,0
1949,28,1.047319055,13.60632038,,4.41606617,0,0,8.447414398,0,9.128446579,0.292101413,4749,0,0
1950,28,1.587192059,13.50069046,5.190175056,4.433195114,0,0,8.447414398,0,9.275427818,0.290217608,4750,0,0
1951,28,0,13.42098999,5.207297802,4.448984146,0,0,8.447414398,0,9.520264626,0.290217608,4751,0,0
1952,28,0.182321593,13.43315029,5.224670887,4.463722229,0,0,8.447414398,0,9.631088257,0.290658087,4752,0,0
1953,28,1.078410029,13.39256954,5.241746902,4.477108955,0,0,8.447414398,0,9.744386673,0.291086495,4753,0,0
1954,28,1.007958055,13.4073,5.257494926,4.491329193,0,0,8.447414398,0,9.846385002,0.292304605,4754,0,0
1955,28,1.078410029,13.4998703,5.27504921,4.502915859,0,0,8.447414398,0,9.947407722,0.289384693,4755,0,0
1956,28,1.275362968,11.53466034,5.292801857,4.51272583,0,0,8.447414398,0,10.05405998,0.290624201,4756,0,0
1957,28,2.090629101,11.55375004,5.310245991,4.521028042,0,0,8.447414398,0,10.14978027,0.291399688,4757,0,0
1958,28,2.83907795,11.65155029,5.327391148,4.530123234,0,0,8.447414398,0,10.16326046,0.291773289,4758,0,0
1959,28,3.323956013,11.70792007,5.346155167,4.539457798,0,0,8.447414398,0,10.27097034,0.291399688,4759,0,0
1960,28,4.113329887,11.75457954,5.363167763,4.547752857,0,0,8.447414398,0,10.43626976,0.296972901,4760,0,0
1961,28,4.493121147,11.79738998,5.381278992,4.55692482,0,0,8.447414398,0,10.63798046,0.296817511,4761,0,0
1962,28,4.482325077,11.86021996,5.398162842,4.566221237,0,0,8.447414398,0,10.73040009,0.300364912,4762,0,0
1963,28,4.561948776,11.8738699,5.413876057,4.576461792,0,0,8.447414398,0,10.86291981,0.300754309,4763,0,0
